           0   3.8399753832412477E-005
          10   4.3623107582822628E-003
          20   1.4437835380793362E-002
          30   2.9429742380373550E-002
          40   4.8410139722336931E-002
          50   7.2207602457593084E-002
          60  0.10065086788671140     
          70  0.13175144170670905     
          80  0.16218650009049965     
          90  0.19026505649246020     
         100  0.21659824686614595     
         110  0.24227418103733622     
         120  0.26766801658460238     
         130  0.29314359609073942     
         140  0.31864773114326828     
         150  0.34374538338113902     
         160  0.36718937492487358     
         170  0.38862197888192546     
         180  0.41091002188025821     
         190  0.43510976966143161     
         200  0.46047466001440207     
         210  0.48539591975737378     
         220  0.50864775364878434     
         230  0.53117804561356385     
         240  0.55469570774911958     
         250  0.57830984050592904     
         260  0.60160805377952520     
         270  0.62448342365808707     
         280  0.64767768401075665     
         290  0.67051122316623546     
         300  0.69151932751293099     
         310  0.71141293730758148     
         320  0.73136305938809576     
         330  0.75096777287646566     
         340  0.77015477824704304     
         350  0.78812894354025076     
         360  0.80500474284744450     
         370  0.82210034532958498     
         380  0.84204596148039623     
         390  0.86684554086536569     
         400  0.89663929601315839     
         410  0.92822804265285674     
         420  0.95597573654423718     
         430  0.97911771733902941     
         440   1.0002924573070811     
         450   1.0196216727389762     
         460   1.0397466950452743     
         470   1.0629076064831458     
         480   1.0881218321447659     
         490   1.1129726493214920     
         500   1.1351655187210030     
         510   1.1558946866290811     
         520   1.1770638986710356     
         530   1.1993601163531651     
         540   1.2240260090933688     
         550   1.2484377755743810     
         560   1.2697684862717478     
         570   1.2897498191371501     
         580   1.3088846138786934     
         590   1.3281866726173033     
         600   1.3496607358717665     
         610   1.3743782104246607     
         620   1.3990758380064383     
         630   1.4227982931794745     
         640   1.4463469372468063     
         650   1.4705206324622453     
         660   1.4949907251332304     
         670   1.5199251002723368     
         680   1.5437813164863752     
         690   1.5653842025234566     
         700   1.5858205889513390     
         710   1.6031024997498031     
         720   1.6185416531730081     
         730   1.6360793449253237     
         740   1.6547166694279714     
         750   1.6731561936110122     
         760   1.6909836786521579     
         770   1.7082481859968137     
         780   1.7259424610348868     
         790   1.7416515326646034     
         800   1.7547256824132755     
         810   1.7681700809276091     
         820   1.7833213507554833     
         830   1.8013043600875394     
         840   1.8206551228936856     
         850   1.8403618306940064     
         860   1.8598347372099784     
         870   1.8791560415371213     
         880   1.8994926352397898     
         890   1.9218849235829614     
         900   1.9459335944305696     
         910   1.9676996889569911     
         920   1.9852009859132980     
         930   2.0020114757182204     
         940   2.0178103759211030     
         950   2.0339627401942200     
         960   2.0559890304708692     
         970   2.0813292124125216     
         980   2.1058940047284223     
         990   2.1293848368292161     
        1000   2.1526352036127943     
        1010   2.1763542491728165     
        1020   2.1984699819337563     
        1030   2.2168517517740054     
        1040   2.2339082749286825     
        1050   2.2529436826597142     
        1060   2.2738833663254745     
        1070   2.2962661782478815     
        1080   2.3179200470009991     
        1090   2.3367956755244093     
        1100   2.3557891244741760     
        1110   2.3764788312891860     
        1120   2.4023097941532905     
        1130   2.4326976097527058     
        1140   2.4631239325921448     
        1150   2.4911757877951599     
        1160   2.5168003377505959     
        1170   2.5435302832172701     
        1180   2.5726427966787093     
        1190   2.6002320817983180     
        1200   2.6250785549659783     
        1210   2.6463871016274738     
        1220   2.6666680807018257     
        1230   2.6899587446389330     
        1240   2.7146818662779304     
        1250   2.7399260295318095     
        1260   2.7655399306329809     
        1270   2.7909976931589067     
        1280   2.8155026670490879     
        1290   2.8403155731072394     
        1300   2.8638545312465733     
        1310   2.8853439859293797     
        1320   2.9043710926332209     
        1330   2.9200754464704977     
        1340   2.9340073427981062     
        1350   2.9488101341272999     
        1360   2.9672055763095453     
        1370   2.9861158503206600     
        1380   3.0031432841602186     
        1390   3.0183862992240167     
        1400   3.0344359131691787     
        1410   3.0558294438918923     
        1420   3.0861790836376475     
        1430   3.1234229715469146     
        1440   3.1616669466641589     
        1450   3.1966936003766926     
        1460   3.2298622306302196     
        1470   3.2645833044707704     
        1480   3.2990488606471016     
        1490   3.3277546733317340     
        1500   3.3480629188215598     
