           0   4.8479862358030018E-004
          10   4.3323354117582952E-002
          20  0.14945903759513829     
          30  0.28411614901128895     
          40  0.42047307178149246     
          50  0.56776886797819293     
          60  0.72445470934546197     
          70  0.85796044580663866     
          80   1.0030116151256490     
          90   1.1312956803002903     
         100   1.2615616091043487     
         110   1.4225413869342072     
         120   1.6067511368440408     
         130   1.7867831650154546     
         140   1.9366289801673404     
         150   2.0932275308814532     
         160   2.2560307371611716     
         170   2.4136905396795845     
         180   2.5654569017716806     
         190   2.7197341743494778     
         200   2.8746866924596843     
         210   3.0112382603573313     
         220   3.1321519371957387     
         230   3.2506235019294447     
         240   3.3626067702386058     
         250   3.4928943308996412     
         260   3.5821272715534742     
         270   3.7299881994989357     
         280   3.9065515238797444     
         290   4.0516331754361641     
         300   4.1734825939731781     
         310   4.2968035768105040     
         320   4.4190759903606551     
         330   4.5734503889163278     
         340   4.7228557917119831     
         350   4.8443440869127405     
         360   4.9681651722166000     
         370   5.1462358180133423     
         380   5.2567913771990771     
         390   5.3592387076638364     
         400   5.5043207934566052     
         410   5.6315092424887654     
         420   5.7292423416753717     
         430   5.7859024569791320     
         440   5.8866348861236606     
         450   6.0593884188634872     
         460   6.2061728940941503     
         470   6.2668347381760041     
         480   6.3443170030164548     
         490   6.4948100464262213     
         500   6.6098532252161473     
         510   6.6228133671219167     
         520   6.6852272726721518     
         530   6.8275675859995735     
         540   6.9244919957495839     
         550   6.9768665631151245     
         560   7.0388746497850541     
         570   7.1492095158844977     
         580   7.2986205068373620     
         590   7.4711322740826924     
         600   7.5856710540704588     
         610   7.6746738936894889     
         620   7.6822848564964454     
         630   7.7107253024421754     
         640   7.7902992900084689     
         650   7.8613367119770849     
         660   7.9358577590241017     
         670   7.9651141223184041     
         680   7.9960654052646509     
         690   8.0823174258330965     
         700   8.1435283819597970     
         710   8.1536265420106275     
         720   8.2271377237084327     
         730   8.3117467634421089     
         740   8.3455691494693127     
         750   8.3905762068381637     
         760   8.4962228559437776     
         770   8.5283575033629955     
         780   8.5746593823654571     
         790   8.5878345551139166     
         800   8.6146214923316968     
         810   8.6587780655147224     
         820   8.7079072752871642     
         830   8.7138164777969020     
         840   8.7561013145342184     
         850   8.7236702012754357     
         860   8.7267347037469722     
         870   8.8510239783988762     
         880   9.0191704116200224     
         890   9.0674430939410140     
         900   9.0754587108142832     
         910   9.0935014473710609     
         920   9.1607150167441063     
         930   9.2202992249453626     
         940   9.2538789260275607     
         950   9.2613502473822589     
         960   9.3204671629444249     
         970   9.4579980857801704     
         980   9.5718220624941335     
         990   9.6393358499139215     
        1000   9.6669382463775300     
        1010   9.6570930946813380     
        1020   9.6251396359288020     
        1030   9.6313138625173291     
        1040   9.6809329737430740     
        1050   9.6714055483176740     
        1060   9.6997011446470118     
        1070   9.7224922659029165     
        1080   9.7064389005401992     
        1090   9.7398118335039801     
        1100   9.7536960974936466     
        1110   9.7180878781837965     
        1120   9.6750352600115903     
        1130   9.6862144706492614     
        1140   9.6317096623971139     
        1150   9.6084500679224565     
        1160   9.5931584196851976     
        1170   9.6368195661626253     
        1180   9.6960549926232265     
        1190   9.6785871977674329     
        1200   9.6111206478411333     
        1210   9.6293866487612849     
        1220   9.7200456068157557     
        1230   9.7490569247896701     
        1240   9.7230964958429542     
        1250   9.7490258287554976     
        1260   9.8029059471249944     
        1270   9.8161646774498639     
        1280   9.7766412780929244     
        1290   9.7424800575859436     
        1300   9.7419623297476665     
        1310   9.7168828837799630     
        1320   9.7148140753179586     
        1330   9.6999043413927222     
        1340   9.6386494941191110     
        1350   9.6743770894031584     
        1360   9.7610372019692377     
        1370   9.7439144866745409     
        1380   9.6988030192091959     
        1390   9.7476760363649717     
        1400   9.8186454392575566     
        1410   9.8331402628900939     
        1420   9.8662999835109559     
        1430   9.8957625196189678     
        1440   9.8748138658616309     
        1450   9.9160689422315151     
        1460   9.9139544135107567     
        1470   9.8900646686156612     
        1480   9.9026389930553549     
        1490   9.9443109324930763     
        1500   10.013646402173491     
